,Day,Month,Year,Hour,Minute,Seconds,Tweet,Location,Favourite Count,Source of Tweet
1738,01,01,2019,18,06,58,"b""happy 2019, y'all !  the year started on a good note for me when i saw my don't forget your diabetes supplies door hanger (which i created and am selling online) featured in the new issue of diabetes forecast magazine.  #t1d #type1 #t1 #diabetes #diabetesforecast #ada #jdrf #cdn https://t.co/m8pfw8i3hb""",U.S.A.,1,Twitter Web Client
1739,01,01,2019,18,06,07,b'rt @center_midwest: effects of diabetes on your body\n(https://t.co/sxkdpilwr6)\n\n#husdon #functionalmedicine #diabetes',"Davao City, Davao Region",0,IFTTT
1740,01,01,2019,17,55,04,b'the first is to check your blood glucose level regularly #diabetes #tips',,0,Dynamic Tweets
1741,01,01,2019,17,52,26,"b""i'm scared that i may be diabetic. googling symptoms like fatigue, sleepyness and feeling cold gives strong matches of diabetes type 2.\ni should've controlled amount of soda and chocolate i'm consuming...\nfuck fuck fuck fuck fuck fuck fuck fuck fuck fuck...\n#diabetes #sickness""","Antioch, CA",0,Twitter Web Client
1742,01,01,2019,17,50,49,"b""@phoenixgirl76 i'm  a #t2d  and a #diabetes clinical research ambassador, if l tell you anything get in touch! if you can do #starchycarbs, cook them and cool them and eat next day! \n#starchresistantcarbs = #lowergi""",Anywhere,1,Twitter Web Client
1743,01,01,2019,17,50,15,b'ginger is an excellent all natural antibiotic &amp; anti-inflammatory: \nhttps://t.co/1tonpgrmuy     #health #arthritis #pain #vegan #herb #diabetes #weightloss https://t.co/tbg58ghune',"Marina del Rey, CA",1,Twitter Web Client
1744,01,01,2019,17,49,08,b'think different  #stevenkopplin #weightloss #weightlifting #loseweight #resolution #yoga #holistic #business #diabetes #travel #overweight #obese #obesity #nutritionist #nutrition #2019resolution #hypothyroidism #doctor #urimpulsivemind #love #newyears https://t.co/490fume96e',"Loves Park, IL",2,Twitter for iPhone
1745,01,01,2019,17,44,20,b'rt @kulikovuniatf: people who regularly eat #breakfast are more likely to be a #healthy weight than those who opt out. skipping  breakfast',,0,Twitter for iPad
1746,01,01,2019,17,38,15,b'rt @mindbhealing: pick wisely ..  food to eat and avoid .. #health #nutritionheals #obesity #diabetes #diet https://t.co/fivmaw4nhm',Colombia,0,Twitter for iPhone
1747,01,01,2019,17,38,05,"b'rt @diabetessisters: if you live with #diabetes and will be celebrating with some adult beverages tonight, be sure to check out this guide'","Winnipeg, Manitoba",0,Twitter Web Client
1748,01,01,2019,17,36,50,b'rt @medivizor: can good blood glucose control stop the stiffening of blood vessels in patients wit... (via @medivizor) https://t.co/ssurx6s',,0,GroupTweet
1749,01,01,2019,17,36,49,b'rt @medivizor: can good blood glucose control stop the stiffening of blood vessels in patients wit... (via @medivizor) https://t.co/ssurx6s',Mount Sinai Health System,0,GroupTweet
1750,01,01,2019,17,36,47,b'rt @medivizor: can good blood glucose control stop the stiffening of blood vessels in patients wit... (via @medivizor) https://t.co/ssurx6s',,0,GroupTweet
1751,01,01,2019,17,36,39,b'can good blood glucose control stop the stiffening of blood vessels in patients wit... (via @medivizor) https://t.co/ssurx6sbu3 #diabetes',,1,medivizor_app
1752,01,01,2019,17,35,25,b'rt @asweetgrace: 2018 insulin - the cost. grace is 16 and has type 1 diabetes. she used 35 vials of novolog in 2018 at a market cost of $10',,0,Twitter Lite
1753,01,01,2019,17,35,07,b'rt @amydbmine: excited to announce publication our new #doc social media research in the journal of #diabetes science &amp; technology online:',"Tasmania, Australia",0,Twitter for iPhone
1754,01,01,2019,17,34,16,b'type 2 #diabetes symptoms: this sign on your neck could signal the condition - express - https://t.co/jpuscp0nl5 #t2d',"Portland, OR",0,Tweepsmap
1755,01,01,2019,17,33,14,b'to all the givers of care https://t.co/duxwp55fwt   #dentalhealth #seniordentalhealth #dentist  #doctor #doctors #physicians  #veteran #veterancaregivers #aging @lead_coalition  @megkabat #caregiverdepression #senior #aging @diabetes #diabetes #diabetescare',Fort Lauderdale,0,Twitter Web Client
1756,01,01,2019,17,30,13,b'#diabetes crisis worldwide! #a1c #bloodsugar #insulin https://t.co/8qqzww5t8x',"Southlake, TX",0,Hootsuite Inc.
1757,01,01,2019,17,27,21,b'rt @chronicrights: hoping for the best for all in 2019! happy new year happy new year 2019!  #chronicillness #lupus #ibd #colitis #crohns #',"Crown Point, IN",0,Twitter Lite
1758,01,01,2019,17,26,50,"b'rt @tpotterdad6: type 1, type 2, gestational or any other variations of #diabetes can change anyones life. we all know someone whos been'",,0,Twitter for iPhone
1759,01,01,2019,17,26,19,b'rt @chronicrights: #arthritis and #diabetes may go hand in hand - deccan chronicle - https://t.co/nqmujskfhp',"Crown Point, IN",0,Twitter Lite
1760,01,01,2019,17,25,48,b'@nejm great pic for the fridge #t2d #diabetes #newyears2019',"London, England",0,Twitter Web Client
1761,01,01,2019,17,23,32,b'theres something about a colorful salad that makes me super happy on the inside... \n\n#almsotketodiet #diabetes #healthymomma #fitmom #happynewyear https://t.co/m3q6tij9ce',"Shillington, PA",0,Instagram
1762,01,01,2019,17,23,21,b'rt @greenfooddirect: 10 #food swaps that instantly improve your #bloodsugar levels and energy\n#foods #carbs #weightloss #diet #healthyeatin',,0,Bot Libre!
1763,01,01,2019,17,23,17,b'rt @chronicrights: hoping for the best for all in 2019! happy new year happy new year 2019!  #chronicillness #lupus #ibd #colitis #crohns #',belgium,0,Twitter Lite
1764,01,01,2019,17,21,58,"b'2018 insulin - the cost. grace is 16 and has type 1 diabetes. she used 35 vials of novolog in 2018 at a market cost of $10,500. pay attention. this is non sustainable. #insulin4all @painsulin4all #doc https://t.co/fvu80bmpmr https://t.co/8aplaqb4pz'",Philadelphia,53,Twitter Web Client
1765,01,01,2019,17,21,44,"b'rt @brodencarl: a large review of 621 studies involving 135,247 patients found ... improvement of diabetes (type 2) in more than 85 percen'","Gainesville, FL",0,Twitter for iPhone
1766,01,01,2019,17,21,42,b'10 #food swaps that instantly improve your #bloodsugar levels and energy\n#foods #carbs #weightloss #diet #healthyeating #vegetables #plantbased #diabetes https://t.co/tcdo8rzije',United Kingdom,0,Twitter for Android
1767,01,01,2019,17,21,28,b'rt @chronicrights: hoping for the best for all in 2019! happy new year happy new year 2019!  #chronicillness #lupus #ibd #colitis #crohns #',"Los Angeles, CA",0,Twitter for Android
1768,01,01,2019,17,19,35,b'dexcom users. advice- been using g5 for around 18 months. is it time to upgrade to g6? seen lots of posts around sensor failure that have put me off so far -or is it just he bad news that gets posted? #gbdoc',"Emsworth, England",1,Twitter for iPhone
1769,01,01,2019,17,15,05,b'3 ways taking an sglt2 inhibitor has changed how i manage #diabetes. shared from @everydayhealth. \nhttps://t.co/tphkogpsjw https://t.co/u4spc7gm5h',,1,Buffer
1770,01,01,2019,17,14,16,b'#diabetes #t1d #type1diabetes #lowcarb #dlife diabetes self ma https://t.co/4kymfmw573 #diabetes #t1d #type1diabetes #lowcarb #dlife #health',India,0,Tweet Old Post
1771,01,01,2019,17,10,42,b'a youtube vid you might be interested in reverse diabetes naturally https://t.co/y9pcducmnj #diabetes',"Washington, DC",1,diabetesecretsz
1772,01,01,2019,17,10,29,"b'a large review of 621 studies involving 135,247 patients found ... improvement of diabetes (type 2) in more than 85 percent of the diabetic population and remission ... in 78 percent nytt lkemedel? nej -kirurgi. #vrdpol #diabetes #hlsa #gastricbypass https://t.co/zc7eyob7tm'",,4,Twitter for iPhone
1773,01,01,2019,17,09,01,"b'rt @samanthaheller: the secret to a happy &amp; healthy 2019? #dietaryfiber (df).df is good for mental health &amp; lowers the risk for #cvd, #canc'",,0,Twitter for iPhone
1774,01,01,2019,17,05,09,"b'choose foods that lower risk for stroke, thrombosis, heart attack  for nutrient counter apps see https://t.co/lesshrt0jk\n#womenshealth #menshealth #mediterraneandiet #t2d #diabetes #weightloss #hearthealth #cardiology #healthcare #weightwatcher #wellness #meditation #mindfulness https://t.co/0aog8abk2u'","Marlow, UK",1,Hootsuite Inc.
1775,01,01,2019,17,02,12,b'effects of diabetes on your body\n(https://t.co/cas2imdyty)\n\n#husdon #functionalmedicine #diabetes',"2920 Enloe Street
Suite 105
Hudson, WI 54016",0,Hootsuite Inc.
1776,01,01,2019,17,02,11,"b""why a diabetes diagnosis isn't the end of the world\n(https://t.co/uy0i8sdues)\n#diabetes #diagnosis #health""","21 18th Street NW
Hickory, NC 28601",0,Hootsuite Inc.
1777,01,01,2019,17,02,09,"b""patients with nerve damage often don't realize they've experienced a cut or wound; if left untreated, this can lead to an infection and further complications. if you've been diagnosed with diabetes, make sure to inspect your feet on a daily basis. #diabetes #deltaco #colorado""","Montrose, CO",0,Hootsuite Inc.
1778,01,01,2019,17,02,08,b'know the signs of diabetes\n(https://t.co/kshtyr0kf5)\n\n#diabetes #elderly #alhambra',"211 W. Badillo St. 
Covina, CA 91723",0,Hootsuite Inc.
1779,01,01,2019,17,02,06,b'why sleep apnea can be silent but deadly\nhttps://t.co/6y0od2lgw2\n\n#sleepapnea #diabetes #heartdisease #katy',"24449 Katy Freeway
300
Katy, TX 77494",0,Hootsuite Inc.
1780,01,01,2019,17,02,01,"b""if you have diabetes, it's important to care for your skin. make sure that you pat dry completely after showers, and check for red spots or sores that could become infected. \n\n#diabeticskincare #skincare #diabetes""","4000 Mitchellville Road
Suite # B424
Bowie, MD 20716",0,Hootsuite Inc.
1781,01,01,2019,17,02,01,"b'if left untreated, diabetes can produce very serious health consequences, including painful nerve damage, vision loss, and a higher risk of heart disease.\n\n#diabetes #type2diabetes #lakeisabella'","6425 Lynch Canyon Dr.
Lake Isabella, CA 93240",0,Hootsuite Inc.
1782,01,01,2019,17,02,01,"b'are you a past or present patient of parkway medical? if so, please leave a review! we value your feedback.\n\n#glenburnie #diabetes #highcholesterol'","1600 Crain Hwy
Suite 201
Glen Burnie, MD 21061",0,Hootsuite Inc.
1783,01,01,2019,17,01,54,b'is there a cure for diabetes?\n(https://t.co/xi6yccfkv7) \n\n#diabetes #type1diabetes #type2diabetes #perrysburg https://t.co/gasrprlgg0',"Perrysburg, OH",0,Hootsuite Inc.
1784,01,01,2019,17,01,54,b'what non-emergency services does urgent care provide? \n(https://t.co/176iuunqjf)\n\n#urgentcare #physical #diabetes',"Melbourne, FL",0,Hootsuite Inc.
1785,01,01,2019,17,01,39,b'what to do when diet and exercise are no longer controlling your diabetes\n(https://t.co/ga5qgeuii5) \n\n#diabetes #dietandexercise #insulin #rosevilleca https://t.co/l4cswwmccc',"701 Pleasant Grove Blvd
Suite 125
Roseville, CA 95678",0,Hootsuite Inc.
1786,01,01,2019,17,01,38,b'type 1 and type 2 diabetes: managing your blood sugar\n(https://t.co/grjd9yf8hk)\n\n#diabetes #type1 #type2 #tallahassee',"2473 Care Drive
#102
Tallahassee, FL 32308",0,Hootsuite Inc.
1787,01,01,2019,17,01,38,b'type 1 and type 2 diabetes: managing your blood sugar\n(https://t.co/jiuapzugoj)\n\n#diabetes #type1 #type2 #bensalempa',"4802 Neshaminy Blvd.
Suite 1
Bensalem, PA 19020",0,Hootsuite Inc.
1788,01,01,2019,17,01,37,b'important information about gestational diabetes\n(https://t.co/uon8zw6yi1)\n\n#diabetes #gestationaldiabetes #conroetx https://t.co/vm1sivfhdw',"Conroe, TX",0,Hootsuite Inc.
1789,01,01,2019,17,00,47,b'happy new years from the full circle diabetes team!\n.\n.\n.\n.\n#diabetes #glucose #type1 #type2 #newyears #happy #2019 #diabetic #fireworks #happynewyears https://t.co/4vduxaoxn0',,0,Buffer
1790,01,01,2019,17,00,15,b'rt @diabetescouk: need some inspiration for your new years resolutions? make 2019 your year to take control of #diabetes with the @lowcarbp',"Leamington Spa, England",0,Twitter for iPhone
1791,01,01,2019,16,59,02,"b'can #diet prevent #diseases like cancer &amp; diabetes by healthy_life_plus inflammatory diseases like #diabetes, #cancer, cardiovascular diseases are causing death in huge number in u.s &amp; canada. \nhttps://t.co/rc8udtlkn4 https://t.co/zi9b1fxw8a'","London, Ontario",0,Buffer
1792,01,01,2019,16,57,04,b'rt @intdiabetesfed: idf is looking for people with type 2 #diabetes interested in joining the blue circle voices network! \nyou can read the',"Winnipeg, Manitoba",0,Twitter for iPhone
1793,01,01,2019,16,55,10,"b'dont count the days, make it days count. ~muhammad ali   #diabetes #doc #diabetesdominator https://t.co/7w4r8tlvaq'","Philadelphia, PA",0,Hootsuite Inc.
1794,01,01,2019,16,51,56,"b'rt @samanthaheller: the secret to a happy &amp; healthy 2019? #dietaryfiber (df).df is good for mental health &amp; lowers the risk for #cvd, #canc'","Virginia, USA",0,Twitter for Android
1795,01,01,2019,16,50,26,b'rt @chronicrights: #arthritis and #diabetes may go hand in hand - deccan chronicle - https://t.co/nqmujskfhp',,0,Twitter for Android
1796,01,01,2019,16,49,48,b'rt @diabetescouk: need some inspiration for your new years resolutions? make 2019 your year to take control of #diabetes with the @lowcarbp',,0,Twitter for iPhone
1797,01,01,2019,16,49,22,b'need some inspiration for your new years resolutions? make 2019 your year to take control of #diabetes with the @lowcarbprogram swipe to check out the success of some of our #lowcarb champions of 2018 https://t.co/z10iinbb4q  #newyearsday https://t.co/hu4evnql5q',"England, UK",16,Twitter for iPhone
1798,01,01,2019,16,48,48,b'#arthritis and #diabetes may go hand in hand - deccan chronicle - https://t.co/nqmujskfhp',"Portland, OR",1,Tweepsmap
1799,01,01,2019,16,48,01,b'this year i will be reversing my #diabetes https://t.co/dfvisplpo2',"London, England",1,Twitter for iPhone
1800,01,01,2019,16,47,38,"b'the secret to a happy &amp; healthy 2019? #dietaryfiber (df).df is good for mental health &amp; lowers the risk for #cvd, #cancer, #diabetes &amp; #obesity. df is only found in plant foods so be sure to include 1 or more sources in each meal. #vegetables,#beans,#fruits,#nuts,#wholegrains https://t.co/km5fi4ddlm'","New York, CT",15,Twitter Web Client
1801,01,01,2019,16,44,42,b'nutritional advice for the new year - woman around town https://t.co/zyt6ppary3\n#health #diabetes #nutrition #newyear #lifestyle',"Texas, USA",1,Twitter Web Client
1802,01,01,2019,16,44,08,b'diabetes and relationships part i: a vicious cycle https://t.co/cv5tpxmbae dblog #diabetes #psychotherapy',"Upper West Side, NYC",0,SocialOomph
1803,01,01,2019,16,41,35,b'rt @danieljdrucker: genetic relationships between fasting indices of insulin resistance/beta-cell function and inflammatory markers #diabet',"Campbellville, Ontario",0,Twitter for iPad
1804,01,01,2019,16,39,59,"b""life with diabetes has taught me.. to keep working at it.  \nalmost 14 years, and it's still a work in progress.  burnout is a real thing.  it can be overcome.  sometimes, the numbers are a real surprise. (bad and good)\n#typetwo #t2d #diabetes #diabadass #keepfighting https://t.co/0288qokven""","Providence, RI",2,Twitter Web Client
1805,01,01,2019,16,38,21,b'rt @chronicrights: hoping for the best for all in 2019! happy new year happy new year 2019!  #chronicillness #lupus #ibd #colitis #crohns #',"Portland, OR",0,DialysisSaves
1806,01,01,2019,16,37,46,b'#newyearnewyou! \n\nlooking for a #newyears resolution you can keep? make managing #diabetes your first step in #2019! find tips here: https://t.co/ojzlbi9hsk https://t.co/0fwx1abgqs',"Atlanta, GA",3,Twitter Web Client
1807,01,01,2019,16,36,10,b'rt @deaneggitt: type 2 diabetes in obese children.\n\nshould it be treated as a non accidental injury triggering safeguarding procedures?\n\n #',Doncaster UK,0,Twitter for iPhone
1808,01,01,2019,16,33,20,"b""rt qualityinsights: it's #glaucoma awareness month. all people with #diabetes are at risk for vision loss and blindness from diabetic eye disease. help raise awareness this month: https://t.co/x27uci2vxg""","Charleston, WV",0,IFTTT
1809,01,01,2019,16,31,55,b'new m&amp;m eggs   .\n.\n.\n#mandms #chocolate #tasty #delicious #salty #fitness #cheatday #food #foodie #foodgasm #foodporn #foodblog #foodblogger #like4like #likeforlike #instagood #diabetes #keto #sw #ww #love #me #style #photooftheday #follow https://t.co/lwxhhx4vla https://t.co/rastq5cuko',United Kingdom,0,IFTTT
1810,01,01,2019,16,30,17,"b'non-insulin therapies for #diabetes market overview, growth, demand and forecast research report to 2023 - the ny recorder - https://t.co/jihbk8too4'","Portland, OR",0,Sprout Social
1811,01,01,2019,16,30,11,"b""it's #glaucoma awareness month. all people with #diabetes are at risk for vision loss and blindness from diabetic eye disease. help raise awareness this month: https://t.co/mb7bvxghht""","DE, LA, NJ, PA, WV",0,Sprout Social
1812,01,01,2019,16,28,12,"b'rt @lifeforachild: during 2018 life for a child has provided over 19,000 young people living with type 1 diabetes with #insulin, blood gluc'",Global,0,Twitter for iPhone
1813,01,01,2019,16,25,03,b'hoping for the best for all in 2019! happy new year happy new year 2019!  #chronicillness #lupus #ibd #colitis #crohns #diabetes #ckd #als #cfs #fibromyalgia #chronicpain #mecfs #kidneydisease #arthritis #ra #t1d #t2d #spoonie https://t.co/zjareyu96z',"Portland, OR",11,Sprout Social
1814,01,01,2019,16,24,51,"b""rt @jainhospitals1: loneliness haunts us in 3 life eras, study\n finds\ncontrary to stereotype, loneliness doesn't just affect older adults,""",bargarh,0,Twitter for Android
1815,01,01,2019,16,15,57,b'rt @dgarmstrong: foot checks you can do at home yourself https://t.co/b2ppty9d3o #diabeticfoot #diabetes https://t.co/ocslzdeije',"Los Angeles, California",0,SmarterQueue
1816,01,01,2019,16,15,38,b'rt @medivizor: coping with diabetes? check out: effects of salt on the complications of type 2 diabetes https://t.co/nwlrw7fzmf via mediviz',Mount Sinai Health System,0,GroupTweet
1817,01,01,2019,16,15,38,b'rt @medivizor: coping with diabetes? check out: effects of salt on the complications of type 2 diabetes https://t.co/nwlrw7fzmf via mediviz',,0,GroupTweet
1818,01,01,2019,16,15,36,b'rt @medivizor: coping with diabetes? check out: effects of salt on the complications of type 2 diabetes https://t.co/nwlrw7fzmf via mediviz',,0,GroupTweet
1819,01,01,2019,16,15,05,b'coping with diabetes? check out: effects of salt on the complications of type 2 diabetes https://t.co/nwlrw7fzmf via medivizor #diabetes #t2dm',,0,IFTTT
1820,01,01,2019,16,14,11,"b'#diabetes - bee pollen boosts wound healing, enhances growth, immunity - reduces blood sugar, lipids - @amdiabetesassn @ndep @ada_diabetespro https://t.co/pvpd6fqf2z\nnew horizons #happnewyear2019 #newyearsday #hello2019 #startoverin5words #tuesdaymotivation #tuesdaythoughts https://t.co/navqykuyyb'",USA,0,Twitter Web Client
1821,01,01,2019,16,14,10,b'rt @medivizor: pramlintide and insulin together improves blood sugar control in type 1 diabetes from @medivizor: https://t.co/bz5jbas9mm #d',,0,GroupTweet
1822,01,01,2019,16,14,08,b'rt @medivizor: pramlintide and insulin together improves blood sugar control in type 1 diabetes from @medivizor: https://t.co/bz5jbas9mm #d',Mount Sinai Health System,0,GroupTweet
1823,01,01,2019,16,14,04,b'rt @medivizor: pramlintide and insulin together improves blood sugar control in type 1 diabetes from @medivizor: https://t.co/bz5jbas9mm #d',,0,GroupTweet
1824,01,01,2019,16,13,32,b'pramlintide and insulin together improves blood sugar control in type 1 diabetes from @medivizor: https://t.co/bz5jbas9mm #diabetes',,0,medivizor_app
1825,01,01,2019,16,05,14,b'tackling #diabetes has been described as one of the greatest healthcare challenges of our time. thats why the nhs #t2diabetes prevention programme is so important in our fight against type 2 diabetes in england. \n\nwatch the full animation: https://t.co/jnqpmw9lsv \n\n@nhsengland',Nationwide,0,Hootsuite Inc.
1826,01,01,2019,16,04,55,b'rt @kulikovuniatf: people who regularly eat #breakfast are more likely to be a #healthy weight than those who opt out. skipping  breakfast',The World,0,Twitter for Android
1827,01,01,2019,16,04,50,b'rt @kulikovuniatf: people who regularly eat #breakfast are more likely to be a #healthy weight than those who opt out. skipping  breakfast',,0,Twitter Web Client
1828,01,01,2019,16,03,46,b'2019 \n\ni want to do more so i can bless more. im just a conduit of growth and blessings. \n\n#chocolate #doc \n\nbilly d williams \n\nfreshly snipes \n\nfreddy chestnut \n\n @ celine orlando https://t.co/93akuf3us6',"Tampa Bay, Florida",0,Instagram
1829,01,01,2019,16,03,01,b'let 2019 be the year of #noexcuses!  join us on january 10th to learn how you can reduce your risk of developing #diabetes. #beinghealthybychoice #dadmissouri https://t.co/qmk5ghguyx',"Missouri, USA",0,Twitter for iPhone
1830,01,01,2019,16,01,43,b'we at defeat diabetes foundation wish you and your family a very happy and healthy new year! #diabetes https://t.co/u4ilemx4vq',"Madeira Beach, FL",0,Hootsuite Inc.
1831,01,01,2019,15,48,43,b'#repost @panpodcast with @get_repost\n\n#daily #thefarside\n#tuesday #happynewyear #2019\n\n#potatosalad #stickup #spoiled #fridge #snack #comic #garylarson #lol  #lowcarb #diabetes #typeonegrit #t1diabetes #lchp #keto  https://t.co/3ighpcovbu https://t.co/r29sgkd458',,1,IFTTT
1832,01,01,2019,15,46,51,b'rt @cattailsgame: v1.3 added a little romance to cattails! which doctor has stolen your heart? https://t.co/rfifqtyq2e\n\n#nindies #nindie #n',"Santiago, Chile",0,Twitter Lite
1833,01,01,2019,15,45,55,b'rt @ketoscience: beneficial effects on all the parameters [..] more significant in subjects who were on the ketogenic diet. #diabetes #keto',,0,Twitter Web Client
1834,01,01,2019,15,45,04,"b""why not make 2019 the year that you get your #diabetes in order? if you've struggled in 2018, then why not visit our website for tips on exercise, healthy eating and medication. https://t.co/s9ywf1b2hr""",Northampton,1,Hootsuite Inc.
1835,01,01,2019,15,45,03,b'rt @ls_nutrition: alpha lipoic acid this january? it can interact with #chemotherapy and #diabetes meds. chat with your #md!',Worldwide,0,Hootsuite Inc.
1836,01,01,2019,15,42,44,b'rt @kulikovuniatf: people who regularly eat #breakfast are more likely to be a #healthy weight than those who opt out. skipping  breakfast',Estado de México,0,Twitter for Android
1837,01,01,2019,15,39,19,"b'""what is real iii"" the reality of relationships &amp; hbg! https://t.co/mupd2po7lc #pwd #diabetes #diabetesproblems #psychotherapy'","Upper West Side, NYC",0,SocialOomph
1838,01,01,2019,15,38,07,"b'rt @niddkgov: #icymi: being overweight or obese increases your risk of type 2 #diabetes, #heartdisease, #kidneydisease, and other health is'","Chicago, IL",0,Twitter for iPhone
1839,01,01,2019,15,36,11,b'just had to block alantype2 for going on about starch resistance.  three times now. thats trolling . im not engaging in any personal lchf diet discussions re #type2diabetes . im complex on lots of insulin and i need carbs now bugger off @parthaskar @susanmason66 #gbdoc',London,11,Twitter for iPhone
1840,01,01,2019,15,30,00,b'sex differences matter. learn more about how #heartdisease and #diabetes are treated differently for men and women.\nscientific american #womenshealth #research https://t.co/blcvmonbc0',"Aurora, CO",9,TweetDeck
1841,01,01,2019,15,25,05,b'are you expecting to face a big #deductible in the new year? many people expect their monthly costs for #diabetes supplies to go up on jan 1st because their #health insurance deductible will reset. https://t.co/4tn9krjvvm #myamcr #livingwithdiabetes #newyear https://t.co/1xx7qs5c4v',"Escondido, CA",0,Hootsuite Inc.
1842,01,01,2019,15,24,52,"b""here's to a happy new year (!)... and a look at #diabetes resolutions we already know we won't be keeping in 2019. ;) https://t.co/momkcqiufh -mh #happynewyear #happynewyear2019 #doc https://t.co/wpco2abjb0""","San Francisco, CA",1,Twitter for Android
1843,01,01,2019,15,20,35,"b""freakin delicious cookies is now live!  we're selling treats that are completely safe for diabetics! come buy our chocolate bomb brownie and chunka chocolate chip cookies!  https://t.co/smsizacewy #diabetes #cookies #diabetictreats #venturecapital""","Massachusetts, USA",0,Twitter Lite
1844,01,01,2019,15,16,40,b'here i come everyone! #newyear #newyear2019 #diabetes #diabetic #diabetestype1 #type1diabetes #insulin #art #draw #artist #comicart #comicbook #comicbooks #comicartist #gaming #fanart #lol https://t.co/edbxsuqw5o',,1,Instagram
1845,01,01,2019,15,15,33,"b""i'll run my first half-marathon in 2019 (#greatnorthrun, 13.1 miles/21km) to raise money for diabetes uk. this charity is v important to me, so i'm v grateful for any/all donations. please help me reach my 350 target! https://t.co/aubsyemscb  @diabetesuk @great_run #diabetes""","Cambridge, England",2,Twitter Web Client
1846,01,01,2019,15,08,15,b'rt @speedfrog66: tips on lowering your risk for diabetes type 2&gt;&gt;&gt; https://t.co/mpxdliwxrv #diabetes #t2d #diabetic #health @diabetesmine @',,0,Twitter Lite
1847,01,01,2019,15,00,46,b'rt @df_fitness: happy new yearmake 2019 the year to change your life my #ny day @thejournalnews #fitness column #health #diabetes #gym #nu',"North East, England",0,Twitter for Android
1848,01,01,2019,15,00,06,b'the problem with endocrine disrupting chemicals found in plastics is they disrupt the balance of #hormones leading to reduced #testosterone production. this leads to reduced #muscle mass &amp; #fatloss but also more serious problems like #depression #cancer type 2 #diabetes',"Reading, England",0,Twittimer
1849,01,01,2019,14,54,07,"b'get rid of the acids that are taxing your cells, to enable them to start functioning properly again https://t.co/uxlxe2mxvj #diabetes'",Houston,3,ForexTricks
1850,01,01,2019,14,53,57,"b'in #farming and #agtech circles, #ai mostly focuses on optimizing outputs. less attention is paid to how its changing the #food we eat. ai systems can convince people to eat #healthyfood to address growing health problems like #obesity and #diabetes. https://t.co/movka62laf'",Wherever I hang my hat,0,Twitter for iPhone
1851,01,01,2019,14,51,35,b'what a year  roll on 2019  #letsdowhatwelove #postivevibes #newyear #diabetes #gbdoc https://t.co/zwejmjhz1x',"London, England",1,Twitter for iPhone
1852,01,01,2019,14,50,05,"b""happy new year! what's your #newyearsresolution? nujjer, a digital #type2diabetes prevention programme can help you to improve your lifestyle and overall health #newyearsresolutions #diabetes #health #happynewyear\n\nhttps://t.co/pjoym5yfef https://t.co/ekmxvsdjfg""","London, England",0,Hootsuite Inc.
1853,01,01,2019,14,48,32,"b'rt @lifeforachild: during 2018 life for a child has provided over 19,000 young people living with type 1 diabetes with #insulin, blood gluc'","Montréal, Québec",0,Twitter for iPhone
1854,01,01,2019,14,48,05,b'rt @df_fitness: happy new yearmake 2019 the year to change your life my #ny day @thejournalnews #fitness column #health #diabetes #gym #nu',"North East, England",0,Twitter for iPhone
1855,01,01,2019,14,46,11,"b""i woke up with a minstrel up my nostril, a breadstick in my hand and my lips covered in a mars bar lip balm. oh the hypo past midnight was incredibly spectacular and waking up looking like a caveman was the icing on the cake. let's be having you 2019  #gbdoc""",Gherkins Kingdom,1,TweetCaster for Android
1856,01,01,2019,14,45,08,"b'pre-diabetes: this condition elevates insulin levels, which inhibits fat metabolism. lifestyle changes such as regulating diet and exercise can help https://t.co/hlvnwct8sz\n#healthrenewal #hormones #health #wellbeing #hormonebalancing #pcos #diabetes #insulinresistance #thyroid https://t.co/yqu0tskt60'",South Africa,1,Hootsuite Inc.
1857,01,01,2019,14,42,01,b'#fitfam #fitspo here are 12 foods to eat for energy! https://t.co/23tmwecexj #diabetes #healthtips #health #nutrition https://t.co/1mwt2sur1j',USA & Canada  :D,0,Buffer
1858,01,01,2019,14,41,33,b'rt @ethica11yvegan:  renowned vegan surgeon died aged 104 last week. \n\n#rip #drellsworthwareham #govegan #hearthealth #cardiology #plantb',Germany,0,Twitter for Android
1859,01,01,2019,14,38,24,b'rt @dialysissaves: we love her smile and uncompromising advocacy on behalf of those with #diabetes and other #chronicdisease. @chronicright',"Portland, OR",0,DialysisSaves
1860,01,01,2019,14,33,54,"b""rt @norwichpoliceuk: have you lost a diabetes monitoring kit in norwich city centre this afternoon?\n\nwe've had one handed in and we're keen""",Norfolk ,0,Twitter for iPad
1861,01,01,2019,14,31,15,b'happy new yearmake 2019 the year to change your life my #ny day @thejournalnews #fitness column #health #diabetes #gym #nutrition #wellbeing #weightloss #strong #running #motivation #nefollowers https://t.co/dbduphcemq',Newcastle Upon Tyne,12,Twitter for iPhone
1862,01,01,2019,14,30,21,b'happy new year!! we wish you good health and great joy in 2019.\n\n#newyear #diabetes #health #joy https://t.co/w6jdm9p8im',"Hackensack, NJ",0,Hootsuite Inc.
1863,01,01,2019,14,30,03,b'rt @cattailsgame: v1.3 added a little romance to cattails! which doctor has stolen your heart? https://t.co/rfifqtyq2e\n\n#nindies #nindie #n',,0,GameDev Chirper
1864,01,01,2019,14,29,55,b'new year new lancet  only joking new lancet for every test #gbdoc https://t.co/a8mqqerduh',Woking Surrey,2,Twitter for iPhone
